Age,Height,Weight,Team,Year,Host_City,Event,GDP_adjustedPPP_Value,Cereal_yield_kg_per_hectare_Value,Military_expenditure_Value,Tax_revenue,Expense,Central_government_debt,Avg_Temp,Representing_Host,Medal_Binary
21.0,178.0,68.0,Antigua and Barbuda,1984,Los Angeles,Athletics Men's 4 x 400 metres Relay,705982135.9370849,1705.9,16987183971.433418,89356906.20447455,150426382.91926315,679263672.6139203,26.0,N,0
25.0,178.0,68.0,Antigua and Barbuda,1988,Seoul,Athletics Men's 4 x 100 metres Relay,705982135.9370849,2035.7,22062050991.976982,89356906.20447455,150426382.91926315,679263672.6139203,26.0,N,0
25.0,178.0,68.0,Antigua and Barbuda,1988,Seoul,Athletics Men's 4 x 400 metres Relay,705982135.9370849,2035.7,22062050991.976982,89356906.20447455,150426382.91926315,679263672.6139203,26.0,N,0
25.0,182.0,74.0,Australia,1988,Seoul,Athletics Men's 400 metres Hurdles,295791026108.555,1629.4,5836347868.209479,68548213909.25501,71712061913.13902,36236659768.630226,21.65,N,0
25.0,182.0,74.0,Australia,1988,Seoul,Athletics Men's 4 x 400 metres Relay,295791026108.555,1629.4,5836347868.209479,68548213909.25501,71712061913.13902,36236659768.630226,21.65,N,0
22.0,183.0,79.0,Jamaica,1968,Mexico City,Athletics Men's 100 metres,11416644183.8912,932.9,27445027.4450274,1174137730.6204875,2790798884.2648335,15839603712.47358,24.95,N,1
22.0,183.0,79.0,Jamaica,1968,Mexico City,Athletics Men's 4 x 100 metres Relay,11416644183.8912,932.9,27445027.4450274,1174137730.6204875,2790798884.2648335,15839603712.47358,24.95,N,0
25.0,183.0,79.0,Jamaica,1972,Munich,Athletics Men's 100 metres,11416644183.8912,1106.2,27445027.4450274,1174137730.6204875,2790798884.2648335,15839603712.47358,24.95,N,1
20.0,191.0,77.0,"Bahamas, The",1968,Mexico City,Athletics Men's 400 metres,5133478990.74347,940.0,8489906564.474469,744503660.4551195,753685617.2130451,1253535251.9721344,24.85,N,0
23.0,188.0,112.0,United Kingdom,2016,Rio de Janeiro,Athletics Men's Hammer Throw,2819115070595.11,7022.6,48118943518.1008,718230770992.4557,1045465996404.4031,3283913419368.149,8.45,N,0
21.0,180.0,67.0,"Bahamas, The",2008,Beijing,Athletics Men's 4 x 400 metres Relay,10408037336.8221,4761.9,53668155859.04055,1261596313.6865475,1329911047.827131,2648878132.397183,24.85,N,1
25.0,180.0,67.0,"Bahamas, The",2012,London,Athletics Men's 400 metres,11146058127.9246,7340.4,63982522731.993225,1327322361.7111444,1614941710.4721947,4060733394.327347,24.85,N,0
25.0,180.0,67.0,"Bahamas, The",2012,London,Athletics Men's 4 x 400 metres Relay,11146058127.9246,7340.4,63982522731.993225,1327322361.7111444,1614941710.4721947,4060733394.327347,24.85,N,1
25.0,190.0,78.0,Colombia,2012,London,Athletics Men's High Jump,563348669510.967,3695.6,11706271912.7386,74583829649.25252,141155008433.81238,367803339644.9251,24.5,N,0
26.0,173.0,58.0,United Kingdom,2016,Rio de Janeiro,"Athletics Men's 10,000 metres",2819115070595.11,7022.6,48118943518.1008,718230770992.4557,1045465996404.4031,3283913419368.149,8.45,N,0
25.0,169.0,57.0,Austria,1980,Moskva,"Athletics Men's 5,000 metres",149275155516.776,4515.6,1152895906.47504,27732345414.577682,49968278608.62177,95826379540.5971,6.35,N,0
33.0,169.0,57.0,Austria,1988,Seoul,"Athletics Men's 5,000 metres",149275155516.776,5546.0,1713954576.8605,27709649726.19787,55485488530.960434,88394228250.19858,6.35,N,0
26.0,180.0,68.0,United States,1964,Tokyo,"Athletics Men's 10,000 metres",5979589000000.0,2639.3,51213000000.0,704943479943.4547,1061495023770.9237,2333054044102.4277,8.55,N,1
26.0,180.0,68.0,United States,1964,Tokyo,Athletics Men's Marathon,5979589000000.0,2639.3,51213000000.0,704943479943.4547,1061495023770.9237,2333054044102.4277,8.55,N,0
22.0,183.0,72.42777777777778,Trinidad and Tobago,2008,Beijing,Athletics Men's 4 x 400 metres Relay,40364250835.5677,1724.5,139098455.66291398,11902773888.45275,10669098882.939112,6429219582.533411,25.75,N,0
24.0,175.0,68.0,United States,1996,Atlanta,Athletics Men's 4 x 400 metres Relay,8100201000000.0,5175.3,271417000000.0,918229999999.9991,1615059999999.9995,3773520000000.0005,8.55,Y,1
25.0,188.0,121.0,New Zealand,1960,Roma,Athletics Men's Shot Put,49518835062.0424,3125.3,101219676.097036,11803623308.105633,12502280139.426523,16230483658.625698,10.55,N,0
25.0,188.0,121.0,New Zealand,1960,Roma,Athletics Men's Discus Throw,49518835062.0424,3125.3,101219676.097036,11803623308.105633,12502280139.426523,16230483658.625698,10.55,N,0
29.0,188.0,121.0,New Zealand,1964,Tokyo,Athletics Men's Shot Put,49518835062.0424,3325.4,123402030.606484,11803623308.105633,12502280139.426523,16230483658.625698,10.55,N,0
29.0,188.0,121.0,New Zealand,1964,Tokyo,Athletics Men's Discus Throw,49518835062.0424,3325.4,123402030.606484,11803623308.105633,12502280139.426523,16230483658.625698,10.55,N,0
33.0,188.0,121.0,New Zealand,1968,Mexico City,Athletics Men's Shot Put,49518835062.0424,3560.4,135520021.683203,11803623308.105633,12502280139.426523,16230483658.625698,10.55,N,0
37.0,188.0,121.0,New Zealand,1972,Munich,Athletics Men's Shot Put,49518835062.0424,3786.8,206172013.19500905,11803623308.105633,12502280139.426523,16230483658.625698,10.55,N,0
37.0,188.0,121.0,New Zealand,1972,Munich,Athletics Men's Discus Throw,49518835062.0424,3786.8,206172013.19500905,11803623308.105633,12502280139.426523,16230483658.625698,10.55,N,0
32.0,182.0,74.0,United Kingdom,1980,Moskva,Athletics Men's 20 kilometres Walk,955939756230.106,4944.2,25363413472.1528,228240806472.75714,339931024353.7001,288726030587.68756,8.45,N,0
23.0,185.0,72.0,United Kingdom,1980,Moskva,Athletics Men's 4 x 400 metres Relay,955939756230.106,4944.2,25363413472.1528,228240806472.75714,339931024353.7001,288726030587.68756,8.45,N,0
26.0,165.0,60.0,Canada,2008,Beijing,"Athletics Men's 1,500 metres",1339060588630.82,3391.7,19342058404.5584,166325067442.21826,229325415792.41537,698583249202.5087,0.0,N,0
34.0,165.0,60.0,Canada,2016,Rio de Janeiro,"Athletics Men's 3,000 metres Steeplechase",1625347343803.71,3908.8,18132306659.5623,202437590550.32065,282938632983.2862,950292175531.5642,0.0,N,0
24.0,183.0,83.0,Czech Republic,2008,Beijing,Athletics Men's 100 metres,289157145081.601,5363.0,2918695853.37137,38868086163.73714,93186300529.44273,41013988633.972755,7.55,N,0
21.0,174.0,65.0,Bangladesh,1988,Seoul,Athletics Men's 400 metres,88374015344.3421,2235.8,331995586.627989,5842547792.71987,6939828022.905566,27804094099.692947,25.0,N,0
21.0,174.0,65.0,Bangladesh,1988,Seoul,Athletics Men's 800 metres,88374015344.3421,2235.8,331995586.627989,5842547792.71987,6939828022.905566,27804094099.692947,25.0,N,0
21.0,174.0,65.0,Bangladesh,1988,Seoul,Athletics Men's 4 x 100 metres Relay,88374015344.3421,2235.8,331995586.627989,5842547792.71987,6939828022.905566,27804094099.692947,25.0,N,0
35.0,180.0,68.0,United States,1960,Roma,Athletics Men's 20 kilometres Walk,5979589000000.0,2522.3,45380000000.0,704943479943.4547,1061495023770.9237,2333054044102.4277,8.55,N,0
39.0,170.0,56.0,France,1960,Roma,Athletics Men's Marathon,1026359782091.95,2275.9,3881219690.4271603,191676161211.1877,307961698763.933,737396103098.2637,10.7,N,0
25.0,177.0,96.0,"Korea, Rep.",1988,Seoul,Athletics Men's Discus Throw,354674985103.2321,6142.0,7732395675.54562,48068441219.02936,43917903889.556816,26777461506.62325,11.5,N,0
25.0,179.0,63.0,Hungary,2012,London,"Athletics Men's 3,000 metres Steeplechase",229105535641.04,3761.1,1322277702.75073,52446917461.5651,100820547997.63435,215033968774.40463,9.75,N,0
23.0,192.0,110.0,Bulgaria,1988,Seoul,Athletics Men's Hammer Throw,45257970144.7774,3705.5,2071428571.42857,10786390156.24827,24220022488.946762,26799793503.939995,10.55,N,0
27.0,192.0,110.0,Bulgaria,1992,Barcelona,Athletics Men's Hammer Throw,40606309495.5264,2953.7,255770911.52125895,6863841418.810557,16059310071.104252,21978964130.136635,10.55,N,0
22.0,175.0,70.0,Australia,1984,Los Angeles,Athletics Men's 400 metres,295791026108.555,1609.3,4925319432.74361,62259972597.33414,78435751857.06665,36236659768.630226,21.65,N,0
22.0,175.0,70.0,Australia,1984,Los Angeles,Athletics Men's 4 x 400 metres Relay,295791026108.555,1609.3,4925319432.74361,62259972597.33414,78435751857.06665,36236659768.630226,21.65,N,0
23.0,172.0,63.0,Russian Federation,2008,Beijing,"Athletics Men's 3,000 metres Steeplechase",2878201315080.72,2387.3,56183785393.2539,455275836129.70654,619739106835.9989,186947448455.48465,-5.1,N,0
21.0,178.0,85.0,Jamaica,2016,Rio de Janeiro,Athletics Men's 4 x 100 metres Relay,25464388918.1599,1090.1,137649061.819234,6627490936.649141,6671991203.583814,31233323814.09758,24.95,N,1
23.0,163.0,59.0,El Salvador,2008,Beijing,Athletics Men's 50 kilometres Walk,37312622980.2141,2905.3,173000000.0,6365610679.0226555,8489209601.044232,18069364472.27618,24.45,N,0
29.0,172.0,57.0,Mexico,2000,Sydney,"Athletics Men's 3,000 metres Steeplechase",1096780829250.8,2760.9,3323124172.44457,104993309057.94812,139072463549.64563,209150475657.40842,21.0,N,0
23.0,191.0,83.0,Spain,2000,Sydney,Athletics Men's Pole Vault,873584691416.769,3603.8,10273779251.8887,141802565128.52652,175882168463.6267,461830917999.3691,13.3,N,0
20.0,173.0,62.0,Mexico,1968,Mexico City,"Athletics Men's 3,000 metres Steeplechase",545539459079.817,1430.4,148800000.0,41518932283.95068,55036724190.353004,254367905610.32648,21.0,Y,0
24.0,173.0,62.0,Mexico,1972,Munich,"Athletics Men's 5,000 metres",545539459079.817,1513.6,242400000.0,41518932283.95068,55036724190.353004,254367905610.32648,21.0,N,0
24.0,173.0,62.0,Mexico,1972,Munich,"Athletics Men's 10,000 metres",545539459079.817,1513.6,242400000.0,41518932283.95068,55036724190.353004,254367905610.32648,21.0,N,0
26.0,193.0,130.0,Russian Federation,1976,Montreal,Athletics Men's Shot Put,1188578475445.01,1743.2,7766720078.413421,133630364335.37096,321485421614.6354,1710946824072.3472,-5.1,N,1
23.0,183.0,71.0,Russian Federation,2004,Athina,Athletics Men's 400 metres,1473342751156.52,1876.5,20955413570.6279,194982553764.8987,317856647101.6338,366736883810.4555,-5.1,N,0
23.0,183.0,71.0,Russian Federation,2004,Athina,Athletics Men's 4 x 400 metres Relay,1473342751156.52,1876.5,20955413570.6279,194982553764.8987,317856647101.6338,366736883810.4555,-5.1,N,0
30.0,170.0,64.0,United Kingdom,1960,Roma,Athletics Men's 50 kilometres Walk,955939756230.106,3176.5,4587798164.88073,220042852460.4669,282115585625.0246,288726030587.68756,8.45,N,0
24.0,178.0,67.0,Russian Federation,1988,Seoul,Athletics Men's 20 kilometres Walk,1188578475445.01,1743.2,7766720078.413421,133630364335.37096,321485421614.6354,1710946824072.3472,-5.1,N,0
32.0,178.0,67.0,Belarus,1996,Atlanta,Athletics Men's 20 kilometres Walk,42470014324.9849,2189.1,182805614.55491,7984267055.368717,11774155567.250301,4892600376.271744,6.15,N,0
32.0,178.0,67.0,Belarus,1996,Atlanta,Athletics Men's 50 kilometres Walk,42470014324.9849,2189.1,182805614.55491,7984267055.368717,11774155567.250301,4892600376.271744,6.15,N,0
40.0,178.0,67.0,Belarus,2004,Athina,Athletics Men's 20 kilometres Walk,85556411867.1887,2983.4,314314017.75712204,15717865220.076906,25042255885.771072,7265771956.24636,6.15,N,0
22.0,175.0,70.0,United States,1988,Seoul,Athletics Men's 100 metres,5979589000000.0,3706.9,293093000000.0,631640832933.3733,1253650808073.4414,2333054044102.4277,8.55,N,0
22.0,175.0,70.0,United States,1988,Seoul,Athletics Men's 4 x 100 metres Relay,5979589000000.0,3706.9,293093000000.0,631640832933.3733,1253650808073.4414,2333054044102.4277,8.55,N,0
26.0,175.0,70.0,United States,1992,Barcelona,Athletics Men's 100 metres,6539299000000.0,5357.7,305141000000.0,650999999999.9999,1422630000000.0027,3002619999999.997,8.55,N,1
26.0,175.0,70.0,United States,1992,Barcelona,Athletics Men's 4 x 100 metres Relay,6539299000000.0,5357.7,305141000000.0,650999999999.9999,1422630000000.0027,3002619999999.997,8.55,N,1
30.0,175.0,70.0,United States,1996,Atlanta,Athletics Men's 100 metres,8100201000000.0,5175.3,271417000000.0,918229999999.9991,1615059999999.9995,3773520000000.0005,8.55,Y,0
30.0,175.0,70.0,United States,1996,Atlanta,Athletics Men's 4 x 100 metres Relay,8100201000000.0,5175.3,271417000000.0,918229999999.9991,1615059999999.9995,3773520000000.0005,8.55,Y,1
25.0,185.0,79.0,United States,2012,London,Athletics Men's 4 x 400 metres Relay,16197007000000.0,5911.9,684780000000.0,1586799999999.9995,3887200000000.0034,15251655000000.004,8.55,N,1
22.0,180.0,74.0,United States,2012,London,Athletics Men's 200 metres,16197007000000.0,5911.9,684780000000.0,1586799999999.9995,3887200000000.0034,15251655000000.004,8.55,N,0
21.0,183.0,71.0,Australia,1976,Montreal,Athletics Men's 200 metres,295791026108.555,1345.5,2441084024.61737,60144258249.99399,70061662535.89722,36236659768.630226,21.65,N,0
21.0,183.0,71.0,Australia,1976,Montreal,Athletics Men's 400 metres,295791026108.555,1345.5,2441084024.61737,60144258249.99399,70061662535.89722,36236659768.630226,21.65,N,0
21.0,183.0,71.0,Australia,1976,Montreal,Athletics Men's 4 x 400 metres Relay,295791026108.555,1345.5,2441084024.61737,60144258249.99399,70061662535.89722,36236659768.630226,21.65,N,0
25.0,183.0,71.0,Australia,1980,Moskva,Athletics Men's 400 metres,295791026108.555,1052.3,3657867289.72814,60478799132.4569,69225532801.29689,36236659768.630226,21.65,N,1
29.0,183.0,71.0,Australia,1984,Los Angeles,Athletics Men's 4 x 400 metres Relay,295791026108.555,1609.3,4925319432.74361,62259972597.33414,78435751857.06665,36236659768.630226,21.65,N,0
21.0,193.0,86.0,United Kingdom,1976,Montreal,Athletics Men's Long Jump,955939756230.106,3599.2,10766652890.3344,227520308145.61227,348391856465.2295,288726030587.68756,8.45,N,0
22.0,187.0,86.0,United Kingdom,2016,Rio de Janeiro,Athletics Men's 200 metres,2819115070595.11,7022.6,48118943518.1008,718230770992.4557,1045465996404.4031,3283913419368.149,8.45,N,0
18.0,170.0,57.0,Ethiopia,1980,Moskva,Athletics Men's 20 kilometres Walk,20257819022.4412,1313.0,359323671.497585,1750111407.4776413,3258520477.0925517,9795254505.03101,22.2,N,0
24.0,172.0,68.0,Japan,1968,Mexico City,"Athletics Men's 3,000 metres Steeplechase",2416532179883.48,5227.3,1168194444.4444401,253662542778.30984,266043660862.7369,1278202236033.5024,11.15,N,0
32.0,170.0,62.0,Japan,1964,Tokyo,Athletics Men's 50 kilometres Walk,2416532179883.48,4318.4,718055555.5555558,253662542778.30984,266043660862.7369,1278202236033.5024,11.15,Y,0
25.0,175.0,62.0,Japan,1964,Tokyo,Athletics Men's High Jump,2416532179883.48,4318.4,718055555.5555558,253662542778.30984,266043660862.7369,1278202236033.5024,11.15,Y,0
22.0,181.0,90.0,Japan,1984,Los Angeles,Athletics Men's Javelin Throw,2416532179883.48,5957.7,12225078098.0288,268967193815.96628,389737739039.4651,1278202236033.5024,11.15,N,0
26.0,181.0,90.0,Japan,1988,Seoul,Athletics Men's Javelin Throw,2416532179883.48,5469.2,28216102752.9808,300954304061.0261,352116044637.97876,1278202236033.5024,11.15,N,0
28.0,172.0,61.0,Japan,1976,Montreal,Athletics Men's Marathon,2416532179883.48,5276.2,5008396503.81721,220650589548.81772,331670978166.3116,1278202236033.5024,11.15,N,0
26.0,179.0,68.0,Tanzania,2008,Beijing,"Athletics Men's 10,000 metres",82320236519.1976,1333.9,194000300.925345,9426865069.501091,14706084752.84557,42946180920.38772,22.35,N,0
20.0,183.0,71.0,Malawi,1972,Munich,Athletics Men's High Jump,4538375141.06654,1149.8,2697870.8964292,656514703.6843886,1036105025.8361795,1328537373.0502615,21.9,N,0
20.0,202.0,90.0,Bulgaria,1980,Moskva,Athletics Men's High Jump,45257970144.7774,3705.0,2071428571.42857,10786390156.24827,24220022488.946762,29053109402.676563,10.55,N,0
22.0,183.0,75.0,Bulgaria,1996,Atlanta,Athletics Men's Long Jump,47037921038.2856,1908.6,213616356.26711,7828119604.141343,19538494177.91521,25258887342.142242,10.55,N,0
20.0,164.0,55.0,Tanzania,1988,Seoul,"Athletics Men's 5,000 metres",24472777608.684,1220.1,124833697.746346,2802489183.0718994,4371935223.56945,14491710173.534197,22.35,N,0
26.0,160.0,70.0,Gabon,1996,Atlanta,Athletics Men's 100 metres,16620646999.3986,1590.9,104069975.59445228,2612283726.1848664,4046267388.769866,8925119155.874687,25.05,N,0
26.0,160.0,70.0,Gabon,1996,Atlanta,Athletics Men's 4 x 100 metres Relay,16620646999.3986,1590.9,104069975.59445228,2612283726.1848664,4046267388.769866,8925119155.874687,25.05,N,0
23.0,186.0,78.0,Fiji,1960,Roma,Athletics Men's 100 metres,2773762612.69242,1761.1,413396.812710574,631227119.0167056,664498261.4669318,1021904677.3529052,24.4,N,0
23.0,186.0,78.0,Fiji,1960,Roma,Athletics Men's 200 metres,2773762612.69242,1761.1,413396.812710574,631227119.0167056,664498261.4669318,1021904677.3529052,24.4,N,0
21.0,188.0,78.0,Trinidad and Tobago,2000,Sydney,Athletics Men's 400 metres,18411933981.9579,2278.1,15410780.271641228,4190083004.8505287,4393386947.620457,3093795351.7492256,25.75,N,0
21.0,188.0,78.0,Trinidad and Tobago,2000,Sydney,Athletics Men's 4 x 400 metres Relay,18411933981.9579,2278.1,15410780.271641228,4190083004.8505287,4393386947.620457,3093795351.7492256,25.75,N,0
25.0,188.0,78.0,Trinidad and Tobago,2004,Athina,Athletics Men's 400 metres,27833460523.0067,1573.3,75889150.4828552,6130335393.8244505,6295467986.619666,4676913944.703204,25.75,N,0
29.0,188.0,78.0,Trinidad and Tobago,2008,Beijing,Athletics Men's 400 metres,40364250835.5677,1724.5,139098455.66291398,11902773888.45275,10669098882.939112,6429219582.533411,25.75,N,0
29.0,188.0,78.0,Trinidad and Tobago,2008,Beijing,Athletics Men's 4 x 400 metres Relay,40364250835.5677,1724.5,139098455.66291398,11902773888.45275,10669098882.939112,6429219582.533411,25.75,N,0
29.0,168.0,53.0,Italy,2000,Sydney,Athletics Men's Marathon,1538985208302.03,4993.9,22411184816.6575,346446875438.52875,592930882248.8453,1196099685046.8376,13.45,N,0
27.0,190.0,85.0,Norway,1996,Atlanta,Athletics Men's 200 metres,117380423348.026,4026.3,3537003415.60449,28696771533.90308,41856558323.988,36096805893.372604,1.5,N,0
31.0,190.0,85.0,Norway,2000,Sydney,Athletics Men's 200 metres,165969881673.68,3930.9,2922343509.99336,44462268110.27363,52592325249.835014,51039027054.43426,1.5,N,0
24.0,174.0,64.0,Norway,1984,Los Angeles,Athletics Men's 50 kilometres Walk,78180942391.7826,4284.6,1554623805.05449,19179635044.218758,25018438736.545033,15516601434.210413,1.5,N,0
25.0,178.0,62.0,Norway,2016,Rio de Janeiro,Athletics Men's Marathon,304326756798.287,4607.8,5997385047.52171,66478013039.24713,120427324368.95265,93586507485.46747,1.5,N,0
30.0,175.0,70.0,Belgium,1960,Roma,Athletics Men's 800 metres,186978038235.92105,8021.4,383220247.363793,47653220361.40485,84688277150.46533,134335813976.5595,9.55,N,1
30.0,175.0,70.0,Belgium,1960,Roma,Athletics Men's 4 x 400 metres Relay,186978038235.92105,8021.4,383220247.363793,47653220361.40485,84688277150.46533,134335813976.5595,9.55,N,0
23.0,185.0,78.0,United States,2004,Athina,Athletics Men's Long Jump,12274928000000.0,6850.9,464676000000.0,1165100000000.0,2498699999999.9937,6922545000000.0,8.55,N,1
22.0,168.0,62.0,Kenya,1972,Munich,"Athletics Men's 5,000 metres",35997068520.4514,1286.5,29735988.105604805,6075218351.3316965,8215552329.603482,24900355298.754078,24.75,N,0
26.0,188.0,69.0,South Africa,2008,Beijing,Athletics Men's 4 x 400 metres Relay,580514224210.05,4063.2,3285925081.28339,155654537904.29236,173920769038.5061,151040932519.62073,17.75,N,0
30.0,188.0,69.0,South Africa,2012,London,Athletics Men's 4 x 400 metres Relay,659802391713.688,4239.6,4489590095.944321,168831105991.8103,218274505165.5407,171670502404.52353,17.75,N,0
22.0,201.0,78.0,Germany,1984,Los Angeles,Athletics Men's High Jump,1542829292000.47,5036.6,20124939008.0475,157824688479.8636,405706260543.09894,324149713504.99634,8.5,N,1
